,docId,isValid,passage,passage_id
6849,BioInfer.d694,False,"These data strongly suggest that the head, neck, and tail domains of all [PROTEIN2] myosin heavy chains [/PROTEIN2], and light chains at least of class II myosins, have coevolved and are likely to be functionally interdependent, consistent with biochemical evidence showing that regulated [PROTEIN1] actin [/PROTEIN1]-dependent MgATPase activity of Dictyostelium myosin II requires isoform specific interactions between the heavy chain head and tail and light chains.",BioInfer.d694.s0
6850,BioInfer.d694,False,"These data strongly suggest that the head, neck, and tail domains of all [PROTEIN2] myosin heavy chains [/PROTEIN2], and light chains at least of class II myosins, have coevolved and are likely to be functionally interdependent, consistent with biochemical evidence showing that regulated actin-dependent [PROTEIN1] MgATPase [/PROTEIN1] activity of Dictyostelium myosin II requires isoform specific interactions between the heavy chain head and tail and light chains.",BioInfer.d694.s0
6851,BioInfer.d695,True,These data suggest that nuclear [PROTEIN2] profilin [/PROTEIN2] can mediate a stimulus-response action on the [PROTEIN1] actin [/PROTEIN1] cytoskeleton which is somehow linked to a phosphoinositide-signaling cascade.,BioInfer.d695.s0
6852,BioInfer.d696,False,"These differences in contractile protein profiles between single and cultured cells were collaborated with the observation of cells using immunofluorescence microscope with responsible antibodies to isoforms of [PROTEIN2] myosin heavy chain [/PROTEIN2], actin and [PROTEIN1] tropomyosin [/PROTEIN1].",BioInfer.d696.s0
6853,BioInfer.d696,False,"These differences in contractile protein profiles between single and cultured cells were collaborated with the observation of cells using immunofluorescence microscope with responsible antibodies to isoforms of myosin heavy chain, [PROTEIN2] actin [/PROTEIN2] and [PROTEIN1] tropomyosin [/PROTEIN1].",BioInfer.d696.s0
6854,BioInfer.d696,False,"These differences in contractile protein profiles between single and cultured cells were collaborated with the observation of cells using immunofluorescence microscope with responsible antibodies to isoforms of [PROTEIN1] myosin heavy chain [/PROTEIN1], [PROTEIN2] actin [/PROTEIN2] and tropomyosin.",BioInfer.d696.s0
6855,BioInfer.d697,False,These findings reveal striking differences between S. cerevisiae and vertebrates in the functions of [PROTEIN1] RAD51 [/PROTEIN1] and [PROTEIN2] RAD52 [/PROTEIN2].,BioInfer.d697.s0
6856,BioInfer.d699,False,"These genes were designated [PROTEIN1] UL5 [/PROTEIN1], UL8, [PROTEIN2] UL9 [/PROTEIN2], UL42, and UL52 and were predicted to encode proteins with molecular weights of, respectively, 99,000, 80,000, 94,000, 51,000, and 114,000.",BioInfer.d699.s0
6857,BioInfer.d699,False,"These genes were designated [PROTEIN1] UL5 [/PROTEIN1], [PROTEIN2] UL8 [/PROTEIN2], UL9, UL42, and UL52 and were predicted to encode proteins with molecular weights of, respectively, 99,000, 80,000, 94,000, 51,000, and 114,000.",BioInfer.d699.s0
6858,BioInfer.d699,False,"These genes were designated [PROTEIN1] UL5 [/PROTEIN1], UL8, UL9, UL42, and [PROTEIN2] UL52 [/PROTEIN2] and were predicted to encode proteins with molecular weights of, respectively, 99,000, 80,000, 94,000, 51,000, and 114,000.",BioInfer.d699.s0
6859,BioInfer.d699,False,"These genes were designated [PROTEIN1] UL5 [/PROTEIN1], UL8, UL9, [PROTEIN2] UL42 [/PROTEIN2], and UL52 and were predicted to encode proteins with molecular weights of, respectively, 99,000, 80,000, 94,000, 51,000, and 114,000.",BioInfer.d699.s0
6860,BioInfer.d699,False,"These genes were designated UL5, [PROTEIN2] UL8 [/PROTEIN2], [PROTEIN1] UL9 [/PROTEIN1], UL42, and UL52 and were predicted to encode proteins with molecular weights of, respectively, 99,000, 80,000, 94,000, 51,000, and 114,000.",BioInfer.d699.s0
6861,BioInfer.d699,False,"These genes were designated UL5, UL8, [PROTEIN1] UL9 [/PROTEIN1], UL42, and [PROTEIN2] UL52 [/PROTEIN2] and were predicted to encode proteins with molecular weights of, respectively, 99,000, 80,000, 94,000, 51,000, and 114,000.",BioInfer.d699.s0
6862,BioInfer.d699,False,"These genes were designated UL5, UL8, [PROTEIN1] UL9 [/PROTEIN1], [PROTEIN2] UL42 [/PROTEIN2], and UL52 and were predicted to encode proteins with molecular weights of, respectively, 99,000, 80,000, 94,000, 51,000, and 114,000.",BioInfer.d699.s0
6863,BioInfer.d699,False,"These genes were designated UL5, [PROTEIN1] UL8 [/PROTEIN1], UL9, UL42, and [PROTEIN2] UL52 [/PROTEIN2] and were predicted to encode proteins with molecular weights of, respectively, 99,000, 80,000, 94,000, 51,000, and 114,000.",BioInfer.d699.s0
6864,BioInfer.d699,False,"These genes were designated UL5, [PROTEIN1] UL8 [/PROTEIN1], UL9, [PROTEIN2] UL42 [/PROTEIN2], and UL52 and were predicted to encode proteins with molecular weights of, respectively, 99,000, 80,000, 94,000, 51,000, and 114,000.",BioInfer.d699.s0
6865,BioInfer.d699,False,"These genes were designated UL5, UL8, UL9, [PROTEIN2] UL42 [/PROTEIN2], and [PROTEIN1] UL52 [/PROTEIN1] and were predicted to encode proteins with molecular weights of, respectively, 99,000, 80,000, 94,000, 51,000, and 114,000.",BioInfer.d699.s0
6866,BioInfer.d700,False,"These increases were specific; DNA, total protein, lactic dehydrogenase, [PROTEIN1] profilin [/PROTEIN1], and [PROTEIN2] actin depolymerizing factor [/PROTEIN2] levels were unchanged in the overexpressing cells.",BioInfer.d700.s0
6867,BioInfer.d700,False,"These increases were specific; DNA, total protein, [PROTEIN2] lactic dehydrogenase [/PROTEIN2], [PROTEIN1] profilin [/PROTEIN1], and actin depolymerizing factor levels were unchanged in the overexpressing cells.",BioInfer.d700.s0
6868,BioInfer.d700,False,"These increases were specific; DNA, total protein, [PROTEIN2] lactic dehydrogenase [/PROTEIN2], profilin, and [PROTEIN1] actin depolymerizing factor [/PROTEIN1] levels were unchanged in the overexpressing cells.",BioInfer.d700.s0
6869,BioInfer.d701,True,"These observations demonstrate that cardiac development in man, in contrast to rodent heart, is characterized by an up-regulation of the skeletal actin gene, the expression of which does not change in hypertrophied and failing hearts, and suggest that the [PROTEIN1] actin [/PROTEIN1] and [PROTEIN2] myosin heavy chain [/PROTEIN2] families are independently regulated in human heart.",BioInfer.d701.s0
6870,BioInfer.d701,False,"These observations demonstrate that cardiac development in man, in contrast to rodent heart, is characterized by an up-regulation of the [PROTEIN1] skeletal actin [/PROTEIN1] gene, the expression of which does not change in hypertrophied and failing hearts, and suggest that the [PROTEIN2] actin [/PROTEIN2] and myosin heavy chain families are independently regulated in human heart.",BioInfer.d701.s0
6871,BioInfer.d701,False,"These observations demonstrate that cardiac development in man, in contrast to rodent heart, is characterized by an up-regulation of the [PROTEIN1] skeletal actin [/PROTEIN1] gene, the expression of which does not change in hypertrophied and failing hearts, and suggest that the actin and [PROTEIN2] myosin heavy chain [/PROTEIN2] families are independently regulated in human heart.",BioInfer.d701.s0
6872,BioInfer.d702,True,"These phenotypes are similar to those of the mutant of [PROTEIN1] PFY1 [/PROTEIN1], which encodes [PROTEIN2] profilin [/PROTEIN2], an actin-binding protein.",BioInfer.d702.s0
6873,BioInfer.d702,True,"These phenotypes are similar to those of the mutant of PFY1, which encodes [PROTEIN2] profilin [/PROTEIN2], an [PROTEIN1] actin-binding protein [/PROTEIN1].",BioInfer.d702.s0
6874,BioInfer.d702,False,"These phenotypes are similar to those of the mutant of [PROTEIN1] PFY1 [/PROTEIN1], which encodes profilin, an [PROTEIN2] actin-binding protein [/PROTEIN2].",BioInfer.d702.s0
6875,BioInfer.d704,True,"These proteins each have a verprolin-homology (V) domain, cofilin-homology (C) domain and an acidic (A) region at the C-terminus, through which they activate the [PROTEIN1] Arp2 [/PROTEIN1]/3 complex, leading to rapid [PROTEIN2] actin [/PROTEIN2] polymerization.",BioInfer.d704.s0
6876,BioInfer.d704,True,"These proteins each have a verprolin-homology (V) domain, cofilin-homology (C) domain and an acidic (A) region at the C-terminus, through which they activate the [PROTEIN1] Arp2 [/PROTE[PROTEIN2] Arp 3 [/PROTEIN2][PROTEIN2] Arp 3 [/PROTEIN2]/3 complex, leading to rapid actin polymerization.",BioInfer.d704.s0
6877,BioInfer.d704,True,"These proteins each have a verprolin-homology (V) domain, cofilin-homology (C) domain and an acidic (A) region at the C-terminus, through which they activate the Arp2/3 complex, leading to r[PROTEIN2] Arp 3 [/PROTEIN2][PROTEIN1] actin [/PROTEIN1]ctin polymerization.",BioInfer.d704.s0
6878,BioInfer.d704,False,"These proteins each have a [PROTEIN1] verprolin [/PROTEIN1]-homology (V) domain, cofilin-homology (C) domain and an acidic (A) region at the C-terminus, through which they activate the [PROTEIN2] Arp2 [/PROTEIN2]/3 complex, leading to rapid actin polymerization.",BioInfer.d704.s0
6879,BioInfer.d704,False,"These proteins each have a [PROTEIN1] verprolin [/PROTEIN1]-homology (V) domain, cofilin-homology (C) domain and an acidic (A) region at the C-terminus, through which they activate the Arp2/3 complex, leading to rapid [PROTEIN2] actin [/PROTEIN2] polymerization.",BioInfer.d704.s0
6880,BioInfer.d704,False,"These proteins each have a [PROTEIN1] verprolin [/PROTEIN1]-homology (V) domain, [PROTEIN2] cofilin [/PROTEIN2]-homology (C) domain and an acidic (A) region at the C-terminus, through which they activate the Arp2/3 complex, leading to rapid actin polymerization.",BioInfer.d704.s0
6881,BioInfer.d704,False,"These proteins each have a [PROTEIN1] verprolin [/PROTEIN1]-homology (V) domain, cofilin-homology (C) domain and an acidic (A) region at the C-terminus, through which they activate the [PROTEIN2] Arp 3 [/PROTEIN2][PROTEIN2] Arp 3 [/PROTEIN2]/3 complex, leading to rapid actin polymerization.",BioInfer.d704.s0
6882,BioInfer.d704,False,"These proteins each have a verprolin-homology (V) domain, [PROTEIN2] cofilin [/PROTEIN2]-homology (C) domain and an acidic (A) region at the C-terminus, through which they activate the [PROTEIN1] Arp2 [/PROTEIN1]/3 complex, leading to rapid actin polymerization.",BioInfer.d704.s0
6883,BioInfer.d704,False,"These proteins each have a verprolin-homology (V) domain, [PROTEIN2] cofilin [/PROTEIN2]-homology (C) domain and an acidic (A) region at the C-terminus, through which they activate the Arp2/3 complex, leading to rapid [PROTEIN1] actin [/PROTEIN1] polymerization.",BioInfer.d704.s0
6884,BioInfer.d704,False,"These proteins each have a verprolin-homology (V) domain, [PROTEIN1] cofilin [/PROTEIN1]-homology (C) domain and an acidic (A) region at the C-terminus, through which they activate the [PROTEIN2] Arp 3 [/PROTEIN2][PROTEIN2] Arp 3 [/PROTEIN2]/3 complex, leading to rapid actin polymerization.",BioInfer.d704.s0
6885,BioInfer.d705,True,The sequence of the inhibitory region is similar to that of a beta-hairpin region of the [PROTEIN1] actin-binding protein [/PROTEIN1] [PROTEIN2] profilin [/PROTEIN2].,BioInfer.d705.s0
6886,BioInfer.d706,True,"The sequences of the predicted HMP-1, HMP-2, and HMR-1 proteins are related to the [PROTEIN2] cell adhesion proteins [/PROTEIN2] alpha-catenin, [PROTEIN1] beta-catenin [/PROTEIN1]/Armadillo, and classical cadherin, respectively.",BioInfer.d706.s0
6887,BioInfer.d706,True,"The sequences of the predicted HMP-1, [PROTEIN2] HMP-2 [/PROTEIN2], and HMR-1 proteins are related to the cell adhesion proteins alpha-catenin, [PROTEIN1] beta-catenin [/PROTEIN1]/Armadillo, and classical cadherin, respectively.",BioInfer.d706.s0
6888,BioInfer.d706,True,"The sequences of the predicted HMP-1, HMP-2, and HMR-1 proteins are related to the [PROTEIN1] cell adhesion proteins [/PROTEIN1] [PROTEIN2] alpha-catenin [/PROTEIN2], beta-catenin/Armadillo, and classical cadherin, respectively.",BioInfer.d706.s0
6889,BioInfer.d706,True,"The sequences of the predicted HMP-1, HMP-2, and HMR-1 proteins are related to the [PROTEIN1] cell adhesion proteins [/PROTEIN1] alpha-catenin, beta-catenin/Armadillo, and [PROTEIN2] classical cadherin [/PROTEIN2], respectively.",BioInfer.d706.s0
6890,BioInfer.d706,True,"The sequences of the predicted HMP-1, HMP-2, and HMR-1 proteins are related to the [PROTEIN1] cell adhesion proteins [/PROTEIN1] alpha-catenin, beta-catenin/[PROTEIN2] Armadillo [/PROTEIN2], and classical cadherin, respectively.",BioInfer.d706.s0
6891,BioInfer.d706,True,"The sequences of the predicted [PROTEIN2] HMP-1 [/PROTEIN2], HMP-2, and HMR-1 proteins are related to the cell adhesion proteins [PROTEIN1] alpha-catenin [/PROTEIN1], beta-catenin/Armadillo, and classical cadherin, respectively.",BioInfer.d706.s0
6892,BioInfer.d706,True,"The sequences of the predicted HMP-1, HMP-2, and [PROTEIN2] HMR-1 [/PROTEIN2] proteins are related to the cell adhesion proteins alpha-catenin, beta-catenin/Armadillo, and [PROTEIN1] classical cadherin [/PROTEIN1], respectively.",BioInfer.d706.s0
6893,BioInfer.d706,True,"The sequences of the predicted HMP-1, [PROTEIN1] HMP-2 [/PROTEIN1], and HMR-1 proteins are related to the cell adhesion proteins alpha-catenin, beta-catenin/[PROTEIN2] Armadillo [/PROTEIN2], and classical cadherin, respectively.",BioInfer.d706.s0
6894,BioInfer.d706,False,"The sequences of the predicted HMP-1, HMP-2, and HMR-1 proteins are related to the cell adhesion proteins [PROTEIN2] alpha-catenin [/PROTEIN2], [PROTEIN1] beta-catenin [/PROTEIN1]/Armadillo, and classical cadherin, respectively.",BioInfer.d706.s0
6895,BioInfer.d706,False,"The sequences of the predicted HMP-1, HMP-2, and HMR-1 proteins are related to the cell adhesion proteins alpha-catenin, [PROTEIN1] beta-catenin [/PROTEIN1]/Armadillo, and [PROTEIN2] classical cadherin [/PROTEIN2], respectively.",BioInfer.d706.s0
6896,BioInfer.d706,False,"The sequences of the predicted HMP-1, HMP-2, and [PROTEIN2] HMR-1 [/PROTEIN2] proteins are related to the cell adhesion proteins alpha-catenin, [PROTEIN1] beta-catenin [/PROTEIN1]/Armadillo, and classical cadherin, respectively.",BioInfer.d706.s0
6897,BioInfer.d706,False,"The sequences of the predicted HMP-1, HMP-2, and HMR-1 proteins are related to the cell adhesion proteins alpha-catenin, [PROTEIN1] beta-catenin [/PROTEIN1]/[PROTEIN2] Armadillo [/PROTEIN2], and classical cadherin, respectively.",BioInfer.d706.s0
6898,BioInfer.d706,False,"The sequences of the predicted [PROTEIN2] HMP-1 [/PROTEIN2], HMP-2, and HMR-1 proteins are related to the cell adhesion proteins alpha-catenin, [PROTEIN1] beta-catenin [/PROTEIN1]/Armadillo, and classical cadherin, respectively.",BioInfer.d706.s0
6899,BioInfer.d706,False,"The sequences of the predicted HMP-1, [PROTEIN2] HMP-2 [/PROTEIN2], and HMR-1 proteins are related to the [PROTEIN1] cell adhesion proteins [/PROTEIN1] alpha-catenin, beta-catenin/Armadillo, and classical cadherin, respectively.",BioInfer.d706.s0
6900,BioInfer.d706,False,"The sequences of the predicted HMP-1, HMP-2, and [PROTEIN2] HMR-1 [/PROTEIN2] proteins are related to the [PROTEIN1] cell adhesion proteins [/PROTEIN1] alpha-catenin, beta-catenin/Armadillo, and classical cadherin, respectively.",BioInfer.d706.s0
6901,BioInfer.d706,False,"The sequences of the predicted [PROTEIN2] HMP-1 [/PROTEIN2], HMP-2, and HMR-1 proteins are related to the [PROTEIN1] cell adhesion proteins [/PROTEIN1] alpha-catenin, beta-catenin/Armadillo, and classical cadherin, respectively.",BioInfer.d706.s0
6902,BioInfer.d706,False,"The sequences of the predicted HMP-1, HMP-2, and HMR-1 proteins are related to the cell adhesion proteins [PROTEIN1] alpha-catenin [/PROTEIN1], beta-catenin/Armadillo, and [PROTEIN2] classical cadherin [/PROTEIN2], respectively.",BioInfer.d706.s0
6903,BioInfer.d706,False,"The sequences of the predicted HMP-1, [PROTEIN2] HMP-2 [/PROTEIN2], and HMR-1 proteins are related to the cell adhesion proteins [PROTEIN1] alpha-catenin [/PROTEIN1], beta-catenin/Armadillo, and classical cadherin, respectively.",BioInfer.d706.s0
6904,BioInfer.d706,False,"The sequences of the predicted HMP-1, HMP-2, and [PROTEIN2] HMR-1 [/PROTEIN2] proteins are related to the cell adhesion proteins [PROTEIN1] alpha-catenin [/PROTEIN1], beta-catenin/Armadillo, and classical cadherin, respectively.",BioInfer.d706.s0
6905,BioInfer.d706,False,"The sequences of the predicted HMP-1, HMP-2, and HMR-1 proteins are related to the cell adhesion proteins [PROTEIN1] alpha-catenin [/PROTEIN1], beta-catenin/[PROTEIN2] Armadillo [/PROTEIN2], and classical cadherin, respectively.",BioInfer.d706.s0
6906,BioInfer.d706,False,"The sequences of the predicted HMP-1, [PROTEIN2] HMP-2 [/PROTEIN2], and HMR-1 proteins are related to the cell adhesion proteins alpha-catenin, beta-catenin/Armadillo, and [PROTEIN1] classical cadherin [/PROTEIN1], respectively.",BioInfer.d706.s0
6907,BioInfer.d706,False,"The sequences of the predicted HMP-1, HMP-2, and HMR-1 proteins are related to the cell adhesion proteins alpha-catenin, beta-catenin/[PROTEIN2] Armadillo [/PROTEIN2], and [PROTEIN1] classical cadherin [/PROTEIN1], respectively.",BioInfer.d706.s0
6908,BioInfer.d706,False,"The sequences of the predicted [PROTEIN2] HMP-1 [/PROTEIN2], HMP-2, and HMR-1 proteins are related to the cell adhesion proteins alpha-catenin, beta-catenin/Armadillo, and [PROTEIN1] classical cadherin [/PROTEIN1], respectively.",BioInfer.d706.s0
6909,BioInfer.d706,False,"The sequences of the predicted HMP-1, [PROTEIN1] HMP-2 [/PROTEIN1], and [PROTEIN2] HMR-1 [/PROTEIN2] proteins are related to the cell adhesion proteins alpha-catenin, beta-catenin/Armadillo, and classical cadherin, respectively.",BioInfer.d706.s0
6910,BioInfer.d706,False,"The sequences of the predicted [PROTEIN2] HMP-1 [/PROTEIN2], [PROTEIN1] HMP-2 [/PROTEIN1], and HMR-1 proteins are related to the cell adhesion proteins alpha-catenin, beta-catenin/Armadillo, and classical cadherin, respectively.",BioInfer.d706.s0
6911,BioInfer.d706,False,"The sequences of the predicted HMP-1, HMP-2, and [PROTEIN1] HMR-1 [/PROTEIN1] proteins are related to the cell adhesion proteins alpha-catenin, beta-catenin/[PROTEIN2] Armadillo [/PROTEIN2], and classical cadherin, respectively.",BioInfer.d706.s0
6912,BioInfer.d706,False,"The sequences of the predicted [PROTEIN2] HMP-1 [/PROTEIN2], HMP-2, and [PROTEIN1] HMR-1 [/PROTEIN1] proteins are related to the cell adhesion proteins alpha-catenin, beta-catenin/Armadillo, and classical cadherin, respectively.",BioInfer.d706.s0
6913,BioInfer.d706,False,"The sequences of the predicted [PROTEIN2] HMP-1 [/PROTEIN2], HMP-2, and HMR-1 proteins are related to the cell adhesion proteins alpha-catenin, beta-catenin/[PROTEIN1] Armadillo [/PROTEIN1], and classical cadherin, respectively.",BioInfer.d706.s0
6914,BioInfer.d707,True,"These regions also interact with the physiologically relevant ligands of [PROTEIN2] profilin [/PROTEIN2], [PROTEIN1] actin [/PROTEIN1] and proline-rich peptides.",BioInfer.d707.s0
6915,BioInfer.d709,True,These results indicate that phosphorylation of LIM-kinase by ROCK and consequently increased phosphorylation of [PROTEIN2] cofilin [/PROTEIN2] by [PROTEIN1] LIM-kinase [/PROTEIN1] contribute to Rho-induced reorganization of the actin cytoskeleton.,BioInfer.d709.s0
6916,BioInfer.d709,True,These results indicate that phosphorylation of LIM-kinase by ROCK and consequently increased phosphorylation of cofilin by [PROTEIN1] LIM-kinase [/PROTEIN1] contribute to Rho-induced reorganization of the [PROTEIN2] actin [/PROTEIN2] cytoskeleton.,BioInfer.d709.s0
6917,BioInfer.d709,True,These results indicate that phosphorylation of LIM-kinase by [PROTEIN2] ROCK [/PROTEIN2] and consequently increased phosphorylation of cofilin by [PROTEIN1] LIM-kinase [/PROTEIN1] contribute to Rho-induced reorganization of the actin cytoskeleton.,BioInfer.d709.s0
6918,BioInfer.d709,True,These results indicate that phosphorylation of LIM-kinase by ROCK and consequently increased phosphorylation of [PROTEIN2] cofilin [/PROTEIN2] by [PROTEIN1] LIM-kinase [/PROTEIN1] contribute to Rho-induced reorganization of the actin cytoskeleton.,BioInfer.d709.s0
6919,BioInfer.d709,True,These results indicate that phosphorylation of LIM-kinase by ROCK and consequently increased phosphorylation of cofilin by [PROTEIN1] LIM-kinase [/PROTEIN1] contribute to Rho-induced reorganization of the [PROTEIN2] actin [/PROTEIN2] cytoskeleton.,BioInfer.d709.s0
6920,BioInfer.d709,True,These results indicate that phosphorylation of LIM-kinase by ROCK and consequently increased phosphorylation of [PROTEIN1] cofilin [/PROTEIN1] by LIM-kinase contribute to Rho-induced reorganization of the [PROTEIN2] actin [/PROTEIN2] cytoskeleton.,BioInfer.d709.s0
6921,BioInfer.d709,True,These results indicate that phosphorylation of LIM-kinase by [PROTEIN2] ROCK [/PROTEIN2] and consequently increased phosphorylation of [PROTEIN1] cofilin [/PROTEIN1] by LIM-kinase contribute to Rho-induced reorganization of the actin cytoskeleton.,BioInfer.d709.s0
6922,BioInfer.d709,True,These results indicate that phosphorylation of LIM-kinase by ROCK and consequently increased phosphorylation of cofilin by LIM-kinase contribute to [PROTEIN2] Rho [/PROTEIN2]-induced reorganization of the [PROTEIN1] actin [/PROTEIN1] cytoskeleton.,BioInfer.d709.s0
6923,BioInfer.d709,True,These results indicate that phosphorylation of LIM-kinase by [PROTEIN2] ROCK [/PROTEIN2] and consequently increased phosphorylation of cofilin by LIM-kinase contribute to Rho-induced reorganization of the [PROTEIN1] actin [/PROTEIN1] cytoskeleton.,BioInfer.d709.s0
6924,BioInfer.d709,False,These results indicate that phosphorylation of LIM-kinase by ROCK and consequently increased phosphorylation of cofilin by [PROTEIN1] LIM-kinase [[PROTEIN2] LIM-kinase [/PROTEIN2] contribute to Rho-induced reorganization of the actin cytoskeleton.,BioInfer.d709.s0
6925,BioInfer.d709,False,These results indicate that phosphorylation of LIM-kinase by ROCK and consequently increased phosphorylation of cofilin by [PROTEIN1] LIM-kinase [/PROTEIN1] contribute to [PROTEIN2] Rho [/PROTEIN2]-induced reorganization of the actin cytoskeleton.,BioInfer.d709.s0
6926,BioInfer.d709,False,These results indicate that phosphorylation of LIM-kinase by ROCK and consequently increased phosphorylation of cofilin by [PROTEIN1] LIM-kinase [/PROTEIN1] contribute to [PROTEIN2] Rho [/PROTEIN2]-induced reorganization of the actin cytoskeleton.,BioInfer.d709.s0
6927,BioInfer.d709,False,These results indicate that phosphorylation of LIM-kinase by [PROTEIN2] ROCK [/PROTEIN2] and consequently increased phosphorylation of cofilin by [PROTEIN1] LIM-kinase [/PROTEIN1] contribute to Rho-induced reorganization of the actin cytoskeleton.,BioInfer.d709.s0
6928,BioInfer.d709,False,These results indicate that phosphorylation of LIM-kinase by ROCK and consequently increased phosphorylation of [PROTEIN1] cofilin [/PROTEIN1] by LIM-kinase contribute to [PROTEIN2] Rho [/PROTEIN2]-induced reorganization of the actin cytoskeleton.,BioInfer.d709.s0
6929,BioInfer.d709,False,These results indicate that phosphorylation of LIM-kinase by [PROTEIN2] ROCK [/PROTEIN2] and consequently increased phosphorylation of cofilin by LIM-kinase contribute to [PROTEIN1] Rho [/PROTEIN1]-induced reorganization of the actin cytoskeleton.,BioInfer.d709.s0
6930,BioInfer.d710,True,These results show that [PROTEIN1] cofilin [/PROTEIN1]/ADF is an important regulator of [PROTEIN2] actin [/PROTEIN2]-based cell motility during Drosophila development.,BioInfer.d710.s0
6931,BioInfer.d710,True,These results show that cofilin/[PROTEIN1] ADF [/PROTEIN1] is an important regulator of [PROTEIN2] actin [/PROTEIN2]-based cell motility during Drosophila development.,BioInfer.d710.s0
6932,BioInfer.d710,False,These results show that [PROTEIN1] cofilin [/PROTEIN1]/[PROTEIN2] ADF [/PROTEIN2] is an important regulator of actin-based cell motility during Drosophila development.,BioInfer.d710.s0
6933,BioInfer.d711,True,"These results suggest that activation of PKC precedes the activation of PI and PIP kinases and that under certain circumstances activation of the kinases and the increased synthesis of PIP and PIP2 may be involved in the polymerization of actin in RBL cells, possibly through the interaction of the polyphosphoinositides with [PROTEIN2] actin-binding proteins [/PROTEIN2] such as gelsolin and [PROTEIN1] profilin [/PROTEIN1].",BioInfer.d711.s0
6934,BioInfer.d711,True,"These results suggest that activation of PKC precedes the activation of PI and PIP kinases and that under [PROTEIN2] PI kinases [/PROTEIN2] circumstances activation of the kinases and the increased synthesis of PIP and PIP2 may be involved in the polymerization of actin in RBL cells, possibly through the interaction of the polyphosphoinositides wi[PROTEIN1] actin-binding proteins [/PROTEIN1]ins such as gelsolin and profilin.",BioInfer.d711.s0
6935,BioInfer.d711,True,"These results suggest that activation of [PROTEIN2] PKC [/PROTEIN2] precedes the activation of PI and PIP kinases and that under certain circumstances activation of the kinases and the increased synthesis of PIP and PIP2 may be involved in the polymerization of actin in RBL cells, possibly through the interaction of the polyphosphoinositides with [PROTEIN1] actin-binding proteins [/PROTEIN1] such as gelsolin and profilin.",BioInfer.d711.s0
6936,BioInfer.d711,True,"These results suggest that activation of PKC precedes the activation of PI and [PROTEIN2] PIP kinases [/PROTEIN2] and that under certain circumstances activation of the kinases and the increased synthesis of PIP and PIP2 may be involved in the polymerization of actin in RBL cells, possibly through the interaction of the polyphosphoinositides with [PROTEIN1] actin-binding proteins [/PROTEIN1] such as gelsolin and profilin.",BioInfer.d711.s0
6937,BioInfer.d711,True,"These results suggest that activation of PKC precedes the activation of PI and PIP kinases and that under certain circumstances activation of the kinases and the increased synthesis of PIP and PIP2 may be involved in the polymerization of [PROTEIN2] actin [/PROTEIN2] in RBL cells, possibly through the interaction of the polyphosphoinositides with [PROTEIN1] actin-binding proteins [/PROTEIN1] such as gelsolin and profilin.",BioInfer.d711.s0
6938,BioInfer.d711,True,"These results suggest that activation of PKC precedes the activation of PI and PIP kinases and that under certain circumstances activation of the kinases and the increased synthesis of PIP and PIP2 may be involved in the polymerization of actin in RBL cells, possibly through the interaction of the polyphosphoinositides with [PROTEIN1] actin-binding proteins [/PROTEIN1] such as [PROTEIN2] gelsolin [/PROTEIN2] and profilin.",BioInfer.d711.s0
6939,BioInfer.d711,True,"These results suggest that activation of [PROTEIN2] PKC [/PROTEIN2] precedes the activation of [PROTEIN1] [PROTEIN1] PI kinases [/PROTEIN1]ses [/PROTEIN1] and PIP kinases and that under certain circumstances activation of the kinases and the increased synthesis of PIP and PIP2 may be involved in the polymerization of actin in RBL cells, possibly through the interaction of the polyphosphoinositides with actin-binding proteins such as gelsolin and profilin.",BioInfer.d711.s0
6940,BioInfer.d711,True,"These results suggest that activation of PKC precedes the activation of PI and PIP kinases and that under [PROTEIN1] PI kinases [/PROTEIN1] circumstances activation of the kinases and the increased synthesis of PIP and PIP2 may be involved in the polymerization of actin in RBL cells, [PROTEIN2] actin [/PROTEIN2]bly through the interaction of the polyphosphoinositides with actin-binding proteins such as gelsolin and profilin.",BioInfer.d711.s0
6941,BioInfer.d711,True,"These results suggest that activation of [PROTEIN1] PKC [/PROTEIN1] precedes the activation of PI and [PROTEIN2] PIP kinases [/PROTEIN2] and that under certain circumstances activation of the kinases and the increased synthesis of PIP and PIP2 may be involved in the polymerization of actin in RBL cells, possibly through the interaction of the polyphosphoinositides with actin-binding proteins such as gelsolin and profilin.",BioInfer.d711.s0
6942,BioInfer.d711,True,"These results suggest that activation of [PROTEIN1] PKC [/PROTEIN1] precedes the activation of PI and PIP kinases and that under certain circumstances activation of the kinases and the increased synthesis of PIP and PIP2 may be involved in the polymerization of [PROTEIN2] actin [/PROTEIN2] in RBL cells, possibly through the interaction of the polyphosphoinositides with actin-binding proteins such as gelsolin and profilin.",BioInfer.d711.s0
6943,BioInfer.d711,True,"These results suggest that activation of PKC precedes the activation of PI and [PROTEIN1] PIP kinases [/PROTEIN1] and that under certain circumstances activation of the kinases and the increased synthesis of PIP and PIP2 may be involved in the polymerization of [PROTEIN2] actin [/PROTEIN2] in RBL cells, possibly through the interaction of the polyphosphoinositides with actin-binding proteins such as gelsolin and profilin.",BioInfer.d711.s0
